Time,StepCount,l1,l2,m1,m2,q1,q2,ref1,ref2,Kp1,Kd1,Ki1,Kp2,Kd2,Ki2
10.14,1014,0,0,0,0,1.5736,-1.57408,0,0,0,0,0,0,0,0
10.15,1015,0,0,0,0,1.57359,-1.57406,0,0,0,0,0,0,0,0
10.16,1016,0,0,0,0,1.57357,-1.57405,0,0,0,0,0,0,0,0
10.17,1017,0,0,0,0,1.57356,-1.57403,0,0,0,0,0,0,0,0
10.18,1018,0,0,0,0,1.57355,-1.57402,0,0,0,0,0,0,0,0
10.19,1019,0,0,0,0,1.57353,-1.57401,0,0,0,0,0,0,0,0
10.2,1020,0,0,0,0,1.57352,-1.57399,0,0,0,0,0,0,0,0
10.21,1021,0,0,0,0,1.57351,-1.57398,0,0,0,0,0,0,0,0
10.22,1022,0,0,0,0,1.5735,-1.57396,0,0,0,0,0,0,0,0
10.23,1023,0,0,0,0,1.57348,-1.57395,0,0,0,0,0,0,0,0
10.24,1024,0,0,0,0,1.57347,-1.57394,0,0,0,0,0,0,0,0
10.25,1025,0,0,0,0,1.57346,-1.57392,0,0,0,0,0,0,0,0
10.26,1026,0,0,0,0,1.57344,-1.57391,0,0,0,0,0,0,0,0
10.27,1027,0,0,0,0,1.57343,-1.57389,0,0,0,0,0,0,0,0
10.28,1028,0,0,0,0,1.57342,-1.57388,0,0,0,0,0,0,0,0
10.29,1029,0,0,0,0,1.57341,-1.57387,0,0,0,0,0,0,0,0
10.3,1030,0,0,0,0,1.57339,-1.57385,0,0,0,0,0,0,0,0
10.31,1031,0,0,0,0,1.57338,-1.57384,0,0,0,0,0,0,0,0
10.32,1032,0,0,0,0,1.57337,-1.57383,0,0,0,0,0,0,0,0
10.33,1033,0,0,0,0,1.57336,-1.57381,0,0,0,0,0,0,0,0
10.34,1034,0,0,0,0,1.57334,-1.5738,0,0,0,0,0,0,0,0
10.35,1035,0,0,0,0,1.57333,-1.57378,0,0,0,0,0,0,0,0
10.36,1036,0,0,0,0,1.57332,-1.57377,0,0,0,0,0,0,0,0
10.37,1037,0,0,0,0,1.57331,-1.57376,0,0,0,0,0,0,0,0
10.38,1038,0,0,0,0,1.5733,-1.57374,0,0,0,0,0,0,0,0
10.39,1039,0,0,0,0,1.57328,-1.57373,0,0,0,0,0,0,0,0
10.4,1040,0,0,0,0,1.57327,-1.57372,0,0,0,0,0,0,0,0
10.41,1041,0,0,0,0,1.57326,-1.57371,0,0,0,0,0,0,0,0
10.42,1042,0,0,0,0,1.57325,-1.57369,0,0,0,0,0,0,0,0
10.43,1043,0,0,0,0,1.57324,-1.57368,0,0,0,0,0,0,0,0
10.44,1044,0,0,0,0,1.57322,-1.57367,0,0,0,0,0,0,0,0
10.45,1045,0,0,0,0,1.57321,-1.57365,0,0,0,0,0,0,0,0
10.46,1046,0,0,0,0,1.5732,-1.57364,0,0,0,0,0,0,0,0
10.47,1047,0,0,0,0,1.57319,-1.57363,0,0,0,0,0,0,0,0
10.48,1048,0,0,0,0,1.57318,-1.57361,0,0,0,0,0,0,0,0
10.49,1049,0,0,0,0,1.57316,-1.5736,0,0,0,0,0,0,0,0
10.5,1050,0,0,0,0,1.57315,-1.57359,0,0,0,0,0,0,0,0
10.51,1051,0,0,0,0,1.57314,-1.57358,0,0,0,0,0,0,0,0
10.52,1052,0,0,0,0,1.57313,-1.57356,0,0,0,0,0,0,0,0
10.53,1053,0,0,0,0,1.57312,-1.57355,0,0,0,0,0,0,0,0
10.54,1054,0,0,0,0,1.57311,-1.57354,0,0,0,0,0,0,0,0
10.55,1055,0,0,0,0,1.5731,-1.57353,0,0,0,0,0,0,0,0
10.56,1056,0,0,0,0,1.57308,-1.57351,0,0,0,0,0,0,0,0
10.57,1057,0,0,0,0,1.57307,-1.5735,0,0,0,0,0,0,0,0
10.58,1058,0,0,0,0,1.57306,-1.57349,0,0,0,0,0,0,0,0
10.59,1059,0,0,0,0,1.57305,-1.57348,0,0,0,0,0,0,0,0
10.6,1060,0,0,0,0,1.57304,-1.57346,0,0,0,0,0,0,0,0
10.61,1061,0,0,0,0,1.57303,-1.57345,0,0,0,0,0,0,0,0
10.62,1062,0,0,0,0,1.57302,-1.57344,0,0,0,0,0,0,0,0
10.63,1063,0,0,0,0,1.57301,-1.57343,0,0,0,0,0,0,0,0
10.64,1064,0,0,0,0,1.57299,-1.57342,0,0,0,0,0,0,0,0
10.65,1065,0,0,0,0,1.57298,-1.5734,0,0,0,0,0,0,0,0
10.66,1066,0,0,0,0,1.57297,-1.57339,0,0,0,0,0,0,0,0
10.67,1067,0,0,0,0,1.57296,-1.57338,0,0,0,0,0,0,0,0
10.68,1068,0,0,0,0,1.57295,-1.57337,0,0,0,0,0,0,0,0
10.69,1069,0,0,0,0,1.57294,-1.57336,0,0,0,0,0,0,0,0
10.7,1070,0,0,0,0,1.57293,-1.57334,0,0,0,0,0,0,0,0
10.71,1071,0,0,0,0,1.57292,-1.57333,0,0,0,0,0,0,0,0
10.72,1072,0,0,0,0,1.57291,-1.57332,0,0,0,0,0,0,0,0
10.73,1073,0,0,0,0,1.5729,-1.57331,0,0,0,0,0,0,0,0
10.74,1074,0,0,0,0,1.57289,-1.5733,0,0,0,0,0,0,0,0
10.75,1075,0,0,0,0,1.57288,-1.57328,0,0,0,0,0,0,0,0
10.76,1076,0,0,0,0,1.57287,-1.57327,0,0,0,0,0,0,0,0
10.77,1077,0,0,0,0,1.57285,-1.57326,0,0,0,0,0,0,0,0
10.78,1078,0,0,0,0,1.57284,-1.57325,0,0,0,0,0,0,0,0
10.79,1079,0,0,0,0,1.57283,-1.57324,0,0,0,0,0,0,0,0
10.8,1080,0,0,0,0,1.57282,-1.57323,0,0,0,0,0,0,0,0
10.81,1081,0,0,0,0,1.57281,-1.57322,0,0,0,0,0,0,0,0
10.82,1082,0,0,0,0,1.5728,-1.5732,0,0,0,0,0,0,0,0
10.83,1083,0,0,0,0,1.57279,-1.57319,0,0,0,0,0,0,0,0
10.84,1084,0,0,0,0,1.57278,-1.57318,0,0,0,0,0,0,0,0
10.85,1085,0,0,0,0,1.57277,-1.57317,0,0,0,0,0,0,0,0
10.86,1086,0,0,0,0,1.57276,-1.57316,0,0,0,0,0,0,0,0
10.87,1087,0,0,0,0,1.57275,-1.57315,0,0,0,0,0,0,0,0
10.88,1088,0,0,0,0,1.57274,-1.57314,0,0,0,0,0,0,0,0
10.89,1089,0,0,0,0,1.57273,-1.57313,0,0,0,0,0,0,0,0
10.9,1090,0,0,0,0,1.57272,-1.57311,0,0,0,0,0,0,0,0
10.91,1091,0,0,0,0,1.57271,-1.5731,0,0,0,0,0,0,0,0
10.92,1092,0,0,0,0,1.5727,-1.57309,0,0,0,0,0,0,0,0
10.93,1093,0,0,0,0,1.57269,-1.57308,0,0,0,0,0,0,0,0
10.94,1094,0,0,0,0,1.57268,-1.57307,0,0,0,0,0,0,0,0
10.95,1095,0,0,0,0,1.57267,-1.57306,0,0,0,0,0,0,0,0
10.96,1096,0,0,0,0,1.57266,-1.57305,0,0,0,0,0,0,0,0
10.97,1097,0,0,0,0,1.57265,-1.57304,0,0,0,0,0,0,0,0
10.98,1098,0,0,0,0,1.57264,-1.57303,0,0,0,0,0,0,0,0
10.99,1099,0,0,0,0,1.57263,-1.57302,0,0,0,0,0,0,0,0
11,1100,0,0,0,0,1.57262,-1.57301,0,0,0,0,0,0,0,0
11.01,1101,0,0,0,0,1.57261,-1.573,0,0,0,0,0,0,0,0
11.02,1102,0,0,0,0,1.5726,-1.57298,0,0,0,0,0,0,0,0
11.03,1103,0,0,0,0,1.57259,-1.57297,0,0,0,0,0,0,0,0
11.04,1104,0,0,0,0,1.57258,-1.57296,0,0,0,0,0,0,0,0
11.05,1105,0,0,0,0,1.57257,-1.57295,0,0,0,0,0,0,0,0
11.06,1106,0,0,0,0,1.57257,-1.57294,0,0,0,0,0,0,0,0
11.07,1107,0,0,0,0,1.57256,-1.57293,0,0,0,0,0,0,0,0
11.08,1108,0,0,0,0,1.57255,-1.57292,0,0,0,0,0,0,0,0
11.09,1109,0,0,0,0,1.57254,-1.57291,0,0,0,0,0,0,0,0
11.1,1110,0,0,0,0,1.57253,-1.5729,0,0,0,0,0,0,0,0
11.11,1111,0,0,0,0,1.57252,-1.57289,0,0,0,0,0,0,0,0
11.12,1112,0,0,0,0,1.57251,-1.57288,0,0,0,0,0,0,0,0
11.13,1113,0,0,0,0,1.5725,-1.57287,0,0,0,0,0,0,0,0
11.14,1114,0,0,0,0,1.57249,-1.57286,0,0,0,0,0,0,0,0
11.15,1115,0,0,0,0,1.57248,-1.57285,0,0,0,0,0,0,0,0
11.16,1116,0,0,0,0,1.57247,-1.57284,0,0,0,0,0,0,0,0
11.17,1117,0,0,0,0,1.57246,-1.57283,0,0,0,0,0,0,0,0
11.18,1118,0,0,0,0,1.57245,-1.57282,0,0,0,0,0,0,0,0
11.19,1119,0,0,0,0,1.57245,-1.57281,0,0,0,0,0,0,0,0
11.2,1120,0,0,0,0,1.57244,-1.5728,0,0,0,0,0,0,0,0
11.21,1121,0,0,0,0,1.57243,-1.57279,0,0,0,0,0,0,0,0
11.22,1122,0,0,0,0,1.57242,-1.57278,0,0,0,0,0,0,0,0
11.23,1123,0,0,0,0,1.57241,-1.57277,0,0,0,0,0,0,0,0
11.24,1124,0,0,0,0,1.5724,-1.57276,0,0,0,0,0,0,0,0
11.25,1125,0,0,0,0,1.57239,-1.57275,0,0,0,0,0,0,0,0
11.26,1126,0,0,0,0,1.57238,-1.57274,0,0,0,0,0,0,0,0
11.27,1127,0,0,0,0,1.57237,-1.57273,0,0,0,0,0,0,0,0
11.28,1128,0,0,0,0,1.57237,-1.57272,0,0,0,0,0,0,0,0
11.29,1129,0,0,0,0,1.57236,-1.57271,0,0,0,0,0,0,0,0
11.3,1130,0,0,0,0,1.57235,-1.5727,0,0,0,0,0,0,0,0
11.31,1131,0,0,0,0,1.57234,-1.57269,0,0,0,0,0,0,0,0
11.32,1132,0,0,0,0,1.57233,-1.57268,0,0,0,0,0,0,0,0
11.33,1133,0,0,0,0,1.57232,-1.57267,0,0,0,0,0,0,0,0
11.34,1134,0,0,0,0,1.57231,-1.57266,0,0,0,0,0,0,0,0
11.35,1135,0,0,0,0,1.57231,-1.57266,0,0,0,0,0,0,0,0
11.36,1136,0,0,0,0,1.5723,-1.57265,0,0,0,0,0,0,0,0
11.37,1137,0,0,0,0,1.57229,-1.57264,0,0,0,0,0,0,0,0
11.38,1138,0,0,0,0,1.57228,-1.57263,0,0,0,0,0,0,0,0
11.39,1139,0,0,0,0,1.57227,-1.57262,0,0,0,0,0,0,0,0
11.4,1140,0,0,0,0,1.57226,-1.57261,0,0,0,0,0,0,0,0
11.41,1141,0,0,0,0,1.57225,-1.5726,0,0,0,0,0,0,0,0
11.42,1142,0,0,0,0,1.57225,-1.57259,0,0,0,0,0,0,0,0
11.43,1143,0,0,0,0,1.57224,-1.57258,0,0,0,0,0,0,0,0
11.44,1144,0,0,0,0,1.57223,-1.57257,0,0,0,0,0,0,0,0
11.45,1145,0,0,0,0,1.57222,-1.57256,0,0,0,0,0,0,0,0
11.46,1146,0,0,0,0,1.57221,-1.57255,0,0,0,0,0,0,0,0
11.47,1147,0,0,0,0,1.57221,-1.57254,0,0,0,0,0,0,0,0
11.48,1148,0,0,0,0,1.5722,-1.57254,0,0,0,0,0,0,0,0
11.49,1149,0,0,0,0,1.57219,-1.57253,0,0,0,0,0,0,0,0
11.5,1150,0,0,0,0,1.57218,-1.57252,0,0,0,0,0,0,0,0
11.51,1151,0,0,0,0,1.57217,-1.57251,0,0,0,0,0,0,0,0
11.52,1152,0,0,0,0,1.57217,-1.5725,0,0,0,0,0,0,0,0
11.53,1153,0,0,0,0,1.57216,-1.57249,0,0,0,0,0,0,0,0
11.54,1154,0,0,0,0,1.57215,-1.57248,0,0,0,0,0,0,0,0
11.55,1155,0,0,0,0,1.57214,-1.57247,0,0,0,0,0,0,0,0
11.56,1156,0,0,0,0,1.57213,-1.57246,0,0,0,0,0,0,0,0
11.57,1157,0,0,0,0,1.57213,-1.57246,0,0,0,0,0,0,0,0
11.58,1158,0,0,0,0,1.57212,-1.57245,0,0,0,0,0,0,0,0
11.59,1159,0,0,0,0,1.57211,-1.57244,0,0,0,0,0,0,0,0
11.6,1160,0,0,0,0,1.5721,-1.57243,0,0,0,0,0,0,0,0
11.61,1161,0,0,0,0,1.57209,-1.57242,0,0,0,0,0,0,0,0
11.62,1162,0,0,0,0,1.57209,-1.57241,0,0,0,0,0,0,0,0
11.63,1163,0,0,0,0,1.57208,-1.5724,0,0,0,0,0,0,0,0
11.64,1164,0,0,0,0,1.57207,-1.5724,0,0,0,0,0,0,0,0
11.65,1165,0,0,0,0,1.57206,-1.57239,0,0,0,0,0,0,0,0
11.66,1166,0,0,0,0,1.57206,-1.57238,0,0,0,0,0,0,0,0
11.67,1167,0,0,0,0,1.57205,-1.57237,0,0,0,0,0,0,0,0
11.68,1168,0,0,0,0,1.57204,-1.57236,0,0,0,0,0,0,0,0
11.69,1169,0,0,0,0,1.57203,-1.57235,0,0,0,0,0,0,0,0
11.7,1170,0,0,0,0,1.57203,-1.57235,0,0,0,0,0,0,0,0
11.71,1171,0,0,0,0,1.57202,-1.57234,0,0,0,0,0,0,0,0
11.72,1172,0,0,0,0,1.57201,-1.57233,0,0,0,0,0,0,0,0
11.73,1173,0,0,0,0,1.572,-1.57232,0,0,0,0,0,0,0,0
11.74,1174,0,0,0,0,1.572,-1.57231,0,0,0,0,0,0,0,0
11.75,1175,0,0,0,0,1.57199,-1.5723,0,0,0,0,0,0,0,0
11.76,1176,0,0,0,0,1.57198,-1.5723,0,0,0,0,0,0,0,0
11.77,1177,0,0,0,0,1.57197,-1.57229,0,0,0,0,0,0,0,0
11.78,1178,0,0,0,0,1.57197,-1.57228,0,0,0,0,0,0,0,0
11.79,1179,0,0,0,0,1.57196,-1.57227,0,0,0,0,0,0,0,0
11.8,1180,0,0,0,0,1.57195,-1.57226,0,0,0,0,0,0,0,0
11.81,1181,0,0,0,0,1.57195,-1.57226,0,0,0,0,0,0,0,0
11.82,1182,0,0,0,0,1.57194,-1.57225,0,0,0,0,0,0,0,0
11.83,1183,0,0,0,0,1.57193,-1.57224,0,0,0,0,0,0,0,0
11.84,1184,0,0,0,0,1.57192,-1.57223,0,0,0,0,0,0,0,0
11.85,1185,0,0,0,0,1.57192,-1.57222,0,0,0,0,0,0,0,0
11.86,1186,0,0,0,0,1.57191,-1.57222,0,0,0,0,0,0,0,0
11.87,1187,0,0,0,0,1.5719,-1.57221,0,0,0,0,0,0,0,0
11.88,1188,0,0,0,0,1.5719,-1.5722,0,0,0,0,0,0,0,0
11.89,1189,0,0,0,0,1.57189,-1.57219,0,0,0,0,0,0,0,0
11.9,1190,0,0,0,0,1.57188,-1.57218,0,0,0,0,0,0,0,0
11.91,1191,0,0,0,0,1.57188,-1.57218,0,0,0,0,0,0,0,0
11.92,1192,0,0,0,0,1.57187,-1.57217,0,0,0,0,0,0,0,0
11.93,1193,0,0,0,0,1.57186,-1.57216,0,0,0,0,0,0,0,0
11.94,1194,0,0,0,0,1.57185,-1.57215,0,0,0,0,0,0,0,0
11.95,1195,0,0,0,0,1.57185,-1.57215,0,0,0,0,0,0,0,0
11.96,1196,0,0,0,0,1.57184,-1.57214,0,0,0,0,0,0,0,0
11.97,1197,0,0,0,0,1.57183,-1.57213,0,0,0,0,0,0,0,0
11.98,1198,0,0,0,0,1.57183,-1.57212,0,0,0,0,0,0,0,0
11.99,1199,0,0,0,0,1.57182,-1.57212,0,0,0,0,0,0,0,0
12,1200,0,0,0,0,1.57181,-1.57211,0,0,0,0,0,0,0,0
12.01,1201,0,0,0,0,1.57181,-1.5721,0,0,0,0,0,0,0,0
12.02,1202,0,0,0,0,1.5718,-1.57209,0,0,0,0,0,0,0,0
12.03,1203,0,0,0,0,1.57179,-1.57209,0,0,0,0,0,0,0,0
12.04,1204,0,0,0,0,1.57179,-1.57208,0,0,0,0,0,0,0,0
12.05,1205,0,0,0,0,1.57178,-1.57207,0,0,0,0,0,0,0,0
12.06,1206,0,0,0,0,1.57177,-1.57206,0,0,0,0,0,0,0,0
12.07,1207,0,0,0,0,1.57177,-1.57206,0,0,0,0,0,0,0,0
12.08,1208,0,0,0,0,1.57176,-1.57205,0,0,0,0,0,0,0,0
12.09,1209,0,0,0,0,1.57175,-1.57204,0,0,0,0,0,0,0,0
12.1,1210,0,0,0,0,1.57175,-1.57203,0,0,0,0,0,0,0,0
12.11,1211,0,0,0,0,1.57174,-1.57203,0,0,0,0,0,0,0,0
12.12,1212,0,0,0,0,1.57174,-1.57202,0,0,0,0,0,0,0,0
12.13,1213,0,0,0,0,1.57173,-1.57201,0,0,0,0,0,0,0,0
12.14,1214,0,0,0,0,1.57172,-1.57201,0,0,0,0,0,0,0,0
12.15,1215,0,0,0,0,1.57172,-1.572,0,0,0,0,0,0,0,0
12.16,1216,0,0,0,0,1.57171,-1.57199,0,0,0,0,0,0,0,0
12.17,1217,0,0,0,0,1.5717,-1.57198,0,0,0,0,0,0,0,0
12.18,1218,0,0,0,0,1.5717,-1.57198,0,0,0,0,0,0,0,0
12.19,1219,0,0,0,0,1.57169,-1.57197,0,0,0,0,0,0,0,0
12.2,1220,0,0,0,0,1.57169,-1.57196,0,0,0,0,0,0,0,0
12.21,1221,0,0,0,0,1.57168,-1.57196,0,0,0,0,0,0,0,0
12.22,1222,0,0,0,0,1.57167,-1.57195,0,0,0,0,0,0,0,0
12.23,1223,0,0,0,0,1.57167,-1.57194,0,0,0,0,0,0,0,0
12.24,1224,0,0,0,0,1.57166,-1.57194,0,0,0,0,0,0,0,0
12.25,1225,0,0,0,0,1.57165,-1.57193,0,0,0,0,0,0,0,0
12.26,1226,0,0,0,0,1.57165,-1.57192,0,0,0,0,0,0,0,0
12.27,1227,0,0,0,0,1.57164,-1.57192,0,0,0,0,0,0,0,0
12.28,1228,0,0,0,0,1.57164,-1.57191,0,0,0,0,0,0,0,0
12.29,1229,0,0,0,0,1.57163,-1.5719,0,0,0,0,0,0,0,0
12.3,1230,0,0,0,0,1.57162,-1.5719,0,0,0,0,0,0,0,0
12.31,1231,0,0,0,0,1.57162,-1.57189,0,0,0,0,0,0,0,0
12.32,1232,0,0,0,0,1.57161,-1.57188,0,0,0,0,0,0,0,0
12.33,1233,0,0,0,0,1.57161,-1.57188,0,0,0,0,0,0,0,0
12.34,1234,0,0,0,0,1.5716,-1.57187,0,0,0,0,0,0,0,0
12.35,1235,0,0,0,0,1.57159,-1.57186,0,0,0,0,0,0,0,0
12.36,1236,0,0,0,0,1.57159,-1.57186,0,0,0,0,0,0,0,0
12.37,1237,0,0,0,0,1.57158,-1.57185,0,0,0,0,0,0,0,0
12.38,1238,0,0,0,0,1.57158,-1.57184,0,0,0,0,0,0,0,0
12.39,1239,0,0,0,0,1.57157,-1.57184,0,0,0,0,0,0,0,0
12.4,1240,0,0,0,0,1.57157,-1.57183,0,0,0,0,0,0,0,0
12.41,1241,0,0,0,0,1.57156,-1.57182,0,0,0,0,0,0,0,0
12.42,1242,0,0,0,0,1.57155,-1.57182,0,0,0,0,0,0,0,0
12.43,1243,0,0,0,0,1.57155,-1.57181,0,0,0,0,0,0,0,0
12.44,1244,0,0,0,0,1.57154,-1.5718,0,0,0,0,0,0,0,0
12.45,1245,0,0,0,0,1.57154,-1.5718,0,0,0,0,0,0,0,0
12.46,1246,0,0,0,0,1.57153,-1.57179,0,0,0,0,0,0,0,0
12.47,1247,0,0,0,0,1.57153,-1.57178,0,0,0,0,0,0,0,0
12.48,1248,0,0,0,0,1.57152,-1.57178,0,0,0,0,0,0,0,0
12.49,1249,0,0,0,0,1.57151,-1.57177,0,0,0,0,0,0,0,0
12.5,1250,0,0,0,0,1.57151,-1.57177,0,0,0,0,0,0,0,0
12.51,1251,0,0,0,0,1.5715,-1.57176,0,0,0,0,0,0,0,0
12.52,1252,0,0,0,0,1.5715,-1.57175,0,0,0,0,0,0,0,0
12.53,1253,0,0,0,0,1.57149,-1.57175,0,0,0,0,0,0,0,0
12.54,1254,0,0,0,0,1.57149,-1.57174,0,0,0,0,0,0,0,0
12.55,1255,0,0,0,0,1.57148,-1.57173,0,0,0,0,0,0,0,0
12.56,1256,0,0,0,0,1.57148,-1.57173,0,0,0,0,0,0,0,0
12.57,1257,0,0,0,0,1.57147,-1.57172,0,0,0,0,0,0,0,0
12.58,1258,0,0,0,0,1.57146,-1.57172,0,0,0,0,0,0,0,0
12.59,1259,0,0,0,0,1.57146,-1.57171,0,0,0,0,0,0,0,0
12.6,1260,0,0,0,0,1.57145,-1.5717,0,0,0,0,0,0,0,0
12.61,1261,0,0,0,0,1.57145,-1.5717,0,0,0,0,0,0,0,0
12.62,1262,0,0,0,0,1.57144,-1.57169,0,0,0,0,0,0,0,0
12.63,1263,0,0,0,0,1.57144,-1.57169,0,0,0,0,0,0,0,0
12.64,1264,0,0,0,0,1.57143,-1.57168,0,0,0,0,0,0,0,0
12.65,1265,0,0,0,0,1.57143,-1.57167,0,0,0,0,0,0,0,0
12.66,1266,0,0,0,0,1.57142,-1.57167,0,0,0,0,0,0,0,0
12.67,1267,0,0,0,0,1.57142,-1.57166,0,0,0,0,0,0,0,0
12.68,1268,0,0,0,0,1.57141,-1.57166,0,0,0,0,0,0,0,0
12.69,1269,0,0,0,0,1.57141,-1.57165,0,0,0,0,0,0,0,0
12.7,1270,0,0,0,0,1.5714,-1.57164,0,0,0,0,0,0,0,0
12.71,1271,0,0,0,0,1.5714,-1.57164,0,0,0,0,0,0,0,0
12.72,1272,0,0,0,0,1.57139,-1.57163,0,0,0,0,0,0,0,0
12.73,1273,0,0,0,0,1.57139,-1.57163,0,0,0,0,0,0,0,0
12.74,1274,0,0,0,0,1.57138,-1.57162,0,0,0,0,0,0,0,0
12.75,1275,0,0,0,0,1.57138,-1.57162,0,0,0,0,0,0,0,0
12.76,1276,0,0,0,0,1.57137,-1.57161,0,0,0,0,0,0,0,0
12.77,1277,0,0,0,0,1.57137,-1.5716,0,0,0,0,0,0,0,0
12.78,1278,0,0,0,0,1.57136,-1.5716,0,0,0,0,0,0,0,0
12.79,1279,0,0,0,0,1.57136,-1.57159,0,0,0,0,0,0,0,0
12.8,1280,0,0,0,0,1.57135,-1.57159,0,0,0,0,0,0,0,0
12.81,1281,0,0,0,0,1.57135,-1.57158,0,0,0,0,0,0,0,0
12.82,1282,0,0,0,0,1.57134,-1.57158,0,0,0,0,0,0,0,0
12.83,1283,0,0,0,0,1.57134,-1.57157,0,0,0,0,0,0,0,0
12.84,1284,0,0,0,0,1.57133,-1.57156,0,0,0,0,0,0,0,0
12.85,1285,0,0,0,0,1.57133,-1.57156,0,0,0,0,0,0,0,0
12.86,1286,0,0,0,0,1.57132,-1.57155,0,0,0,0,0,0,0,0
12.87,1287,0,0,0,0,1.57132,-1.57155,0,0,0,0,0,0,0,0
12.88,1288,0,0,0,0,1.57131,-1.57154,0,0,0,0,0,0,0,0
12.89,1289,0,0,0,0,1.57131,-1.57154,0,0,0,0,0,0,0,0
12.9,1290,0,0,0,0,1.5713,-1.57153,0,0,0,0,0,0,0,0
12.91,1291,0,0,0,0,1.5713,-1.57153,0,0,0,0,0,0,0,0
12.92,1292,0,0,0,0,1.57129,-1.57152,0,0,0,0,0,0,0,0
12.93,1293,0,0,0,0,1.57129,-1.57152,0,0,0,0,0,0,0,0
12.94,1294,0,0,0,0,1.57128,-1.57151,0,0,0,0,0,0,0,0
12.95,1295,0,0,0,0,1.57128,-1.5715,0,0,0,0,0,0,0,0
12.96,1296,0,0,0,0,1.57127,-1.5715,0,0,0,0,0,0,0,0
12.97,1297,0,0,0,0,1.57127,-1.57149,0,0,0,0,0,0,0,0
12.98,1298,0,0,0,0,1.57126,-1.57149,0,0,0,0,0,0,0,0
12.99,1299,0,0,0,0,1.57126,-1.57148,0,0,0,0,0,0,0,0
13,1300,0,0,0,0,1.57125,-1.57148,0,0,0,0,0,0,0,0
13.01,1301,0,0,0,0,1.57125,-1.57147,0,0,0,0,0,0,0,0
13.02,1302,0,0,0,0,1.57125,-1.57147,0,0,0,0,0,0,0,0
13.03,1303,0,0,0,0,1.57124,-1.57146,0,0,0,0,0,0,0,0
13.04,1304,0,0,0,0,1.57124,-1.57146,0,0,0,0,0,0,0,0
13.05,1305,0,0,0,0,1.57123,-1.57145,0,0,0,0,0,0,0,0
13.06,1306,0,0,0,0,1.57123,-1.57145,0,0,0,0,0,0,0,0
13.07,1307,0,0,0,0,1.57122,-1.57144,0,0,0,0,0,0,0,0
13.08,1308,0,0,0,0,1.57122,-1.57144,0,0,0,0,0,0,0,0
13.09,1309,0,0,0,0,1.57121,-1.57143,0,0,0,0,0,0,0,0
13.1,1310,0,0,0,0,1.57121,-1.57143,0,0,0,0,0,0,0,0
13.11,1311,0,0,0,0,1.5712,-1.57142,0,0,0,0,0,0,0,0
13.12,1312,0,0,0,0,1.5712,-1.57142,0,0,0,0,0,0,0,0
13.13,1313,0,0,0,0,1.5712,-1.57141,0,0,0,0,0,0,0,0
13.14,1314,0,0,0,0,1.57119,-1.57141,0,0,0,0,0,0,0,0
13.15,1315,0,0,0,0,1.57119,-1.5714,0,0,0,0,0,0,0,0
13.16,1316,0,0,0,0,1.57118,-1.5714,0,0,0,0,0,0,0,0
13.17,1317,0,0,0,0,1.57118,-1.57139,0,0,0,0,0,0,0,0
13.18,1318,0,0,0,0,1.57117,-1.57139,0,0,0,0,0,0,0,0
13.19,1319,0,0,0,0,1.57117,-1.57138,0,0,0,0,0,0,0,0
13.2,1320,0,0,0,0,1.57117,-1.57138,0,0,0,0,0,0,0,0
13.21,1321,0,0,0,0,1.57116,-1.57137,0,0,0,0,0,0,0,0
13.22,1322,0,0,0,0,1.57116,-1.57137,0,0,0,0,0,0,0,0
13.23,1323,0,0,0,0,1.57115,-1.57136,0,0,0,0,0,0,0,0
13.24,1324,0,0,0,0,1.57115,-1.57136,0,0,0,0,0,0,0,0
13.25,1325,0,0,0,0,1.57114,-1.57135,0,0,0,0,0,0,0,0
13.26,1326,0,0,0,0,1.57114,-1.57135,0,0,0,0,0,0,0,0
13.27,1327,0,0,0,0,1.57114,-1.57134,0,0,0,0,0,0,0,0
13.28,1328,0,0,0,0,1.57113,-1.57134,0,0,0,0,0,0,0,0
13.29,1329,0,0,0,0,1.57113,-1.57133,0,0,0,0,0,0,0,0
13.3,1330,0,0,0,0,1.57112,-1.57133,0,0,0,0,0,0,0,0
13.31,1331,0,0,0,0,1.57112,-1.57132,0,0,0,0,0,0,0,0
13.32,1332,0,0,0,0,1.57111,-1.57132,0,0,0,0,0,0,0,0
13.33,1333,0,0,0,0,1.57111,-1.57132,0,0,0,0,0,0,0,0
13.34,1334,0,0,0,0,1.57111,-1.57131,0,0,0,0,0,0,0,0
13.35,1335,0,0,0,0,1.5711,-1.57131,0,0,0,0,0,0,0,0
13.36,1336,0,0,0,0,1.5711,-1.5713,0,0,0,0,0,0,0,0
13.37,1337,0,0,0,0,1.57109,-1.5713,0,0,0,0,0,0,0,0
13.38,1338,0,0,0,0,1.57109,-1.57129,0,0,0,0,0,0,0,0
13.39,1339,0,0,0,0,1.57109,-1.57129,0,0,0,0,0,0,0,0
13.4,1340,0,0,0,0,1.57108,-1.57128,0,0,0,0,0,0,0,0
13.41,1341,0,0,0,0,1.57108,-1.57128,0,0,0,0,0,0,0,0
13.42,1342,0,0,0,0,1.57107,-1.57127,0,0,0,0,0,0,0,0
13.43,1343,0,0,0,0,1.57107,-1.57127,0,0,0,0,0,0,0,0
13.44,1344,0,0,0,0,1.57107,-1.57126,0,0,0,0,0,0,0,0
13.45,1345,0,0,0,0,1.57106,-1.57126,0,0,0,0,0,0,0,0
